step,Grad Norm,loss,F KLDiv,NLL,NLL_val
20850,2693645.0,7557315.0,86333.6484375,7470981.5,7646213.051295037
20851,2437324.75,7557525.0,86556.546875,7470968.5,7646213.051295037
20852,1567999.5,7557187.5,86539.5234375,7470648.0,7646213.051295037
20853,336726.1875,7557167.0,86701.1484375,7470466.0,7646213.051295037
20854,881921.875,7557182.0,86745.421875,7470436.5,7646213.051295037
20855,1722766.25,7557055.5,86682.6015625,7470373.0,7646213.051295037
20856,1957938.875,7557185.5,86371.0625,7470814.5,7646213.051295037
20857,1624155.625,7557250.5,86555.53125,7470695.0,7646213.051295037
20858,956592.375,7557335.5,86793.359375,7470542.0,7646213.051295037
20859,120354.296875,7556925.5,86460.578125,7470465.0,7646213.051295037
20860,788771.875,7557034.0,86538.5390625,7470495.5,7646431.968390138
20861,1592697.75,7557128.5,86456.296875,7470672.0,7646431.968390138
20862,2223692.25,7557186.5,86463.6484375,7470723.0,7646431.968390138
20863,2532209.75,7557408.0,86425.3359375,7470982.5,7646431.968390138
20864,2417522.0,7557314.5,86401.359375,7470913.0,7646431.968390138
20865,1858659.375,7557137.5,86479.0234375,7470658.5,7646431.968390138
20866,974140.25,7557186.5,86682.2265625,7470504.5,7646431.968390138
20867,180275.234375,7557011.0,86489.25,7470522.0,7646431.968390138
20868,639894.6875,7556988.5,86234.421875,7470754.0,7646431.968390138
20869,1087557.625,7557103.5,86573.59375,7470530.0,7646431.968390138
20870,1366954.125,7557080.5,86612.2890625,7470468.0,7649559.837836334
20871,1666660.5,7557218.0,86399.1875,7470819.0,7649559.837836334
20872,2033285.5,7557261.0,86566.984375,7470694.0,7649559.837836334
20873,2369587.25,7557203.5,86490.078125,7470713.5,7649559.837836334
20874,2510090.75,7557447.0,86432.015625,7471015.0,7649559.837836334
20875,2290707.5,7557108.0,86159.5625,7470948.5,7649559.837836334
20876,1646109.875,7557169.5,86611.8125,7470557.5,7649559.837836334
20877,706948.0,7556786.0,86360.8671875,7470425.0,7649559.837836334
20878,235156.40625,7557094.5,86548.0,7470546.5,7649559.837836334
20879,1018952.1875,7557011.5,86370.515625,7470641.0,7649559.837836334
20880,1725953.25,7557074.0,86411.15625,7470663.0,7645931.104085152
20881,2269838.25,7557050.0,86453.53125,7470596.5,7645931.104085152
20882,2558454.5,7557290.0,86301.578125,7470988.5,7645931.104085152
20883,2450349.25,7557337.5,86563.9609375,7470773.5,7645931.104085152
20884,1795505.75,7557382.0,86608.4921875,7470773.5,7645931.104085152
20885,658744.6875,7556925.0,86336.234375,7470589.0,7645931.104085152
20886,623841.3125,7557172.0,86516.1875,7470656.0,7645931.104085152
20887,1547787.125,7557101.0,86552.03125,7470549.0,7645931.104085152
20888,1993840.0,7557303.5,86590.4921875,7470713.0,7645931.104085152
20889,2006197.375,7556987.0,86352.8359375,7470634.0,7645931.104085152
20890,1700629.625,7557084.0,86424.875,7470659.0,7648169.798697776
20891,1152789.75,7557292.0,86806.828125,7470485.0,7648169.798697776
20892,475136.34375,7556926.0,86376.5859375,7470549.5,7648169.798697776
20893,185187.75,7556802.5,86245.578125,7470557.0,7648169.798697776
20894,454219.3125,7557033.5,86594.8125,7470438.5,7648169.798697776
20895,557622.0625,7556753.0,86326.8515625,7470426.0,7648169.798697776
20896,744883.375,7557123.0,86582.09375,7470541.0,7648169.798697776
20897,1115012.625,7557047.0,86433.359375,7470613.5,7648169.798697776
20898,1659767.625,7557088.5,86341.78125,7470746.5,7648169.798697776
20899,2359849.0,7557354.0,86530.78125,7470823.0,7648169.798697776
20900,3078043.0,7557630.0,86716.25,7470914.0,7645572.057538431
20901,3484054.75,7557638.5,86447.4296875,7471191.0,7645572.057538431
20902,3064179.5,7557524.0,86674.09375,7470850.0,7645572.057538431
20903,1888351.875,7557256.5,86591.265625,7470665.0,7645572.057538431
20904,390538.53125,7556984.0,86460.328125,7470523.5,7645572.057538431
20905,1137586.25,7557025.5,86634.203125,7470391.5,7645572.057538431
20906,2276211.75,7557118.0,86411.484375,7470706.5,7645572.057538431
20907,2727870.5,7557243.0,86298.3125,7470944.5,7645572.057538431
20908,2232224.25,7557123.5,86594.53125,7470529.0,7645572.057538431
20909,897873.625,7556975.0,86490.5625,7470484.5,7645572.057538431
20910,633939.4375,7556949.0,86604.828125,7470344.0,7645402.101336065
20911,1723962.5,7557263.0,86542.765625,7470720.0,7645402.101336065
20912,2145503.75,7557370.5,86566.9375,7470803.5,7645402.101336065
20913,1930856.125,7557069.0,86471.828125,7470597.0,7645402.101336065
20914,1244648.375,7556858.5,86309.6796875,7470549.0,7645402.101336065
20915,418639.40625,7557129.0,86573.53125,7470555.5,7645402.101336065
20916,352027.34375,7556731.5,86273.1640625,7470458.5,7645402.101336065
20917,1019242.9375,7556934.0,86538.71875,7470395.5,7645402.101336065
20918,1519889.625,7557041.0,86507.984375,7470533.0,7645402.101336065
20919,1878544.75,7557055.0,86638.8515625,7470416.0,7645402.101336065
20920,2199748.75,7557130.5,86467.015625,7470663.5,7647621.09903782
20921,2374628.0,7557339.0,86518.484375,7470820.5,7647621.09903782
20922,2207195.5,7557235.0,86332.9453125,7470902.0,7647621.09903782
20923,1587183.875,7556841.0,86246.2109375,7470595.0,7647621.09903782
20924,677422.375,7556865.5,86458.3046875,7470407.0,7647621.09903782
20925,332257.09375,7557056.0,86786.578125,7470269.5,7647621.09903782
20926,1177781.375,7556789.5,86259.8046875,7470529.5,7647621.09903782
20927,1783956.875,7557090.5,86497.703125,7470593.0,7647621.09903782
20928,2226969.0,7557476.0,86579.734375,7470896.5,7647621.09903782
20929,2444295.25,7557171.0,86363.8671875,7470807.0,7647621.09903782
20930,2345539.0,7557062.0,86272.5078125,7470789.5,7645663.2260973165
20931,1917271.875,7557170.0,86332.71875,7470837.5,7645663.2260973165
20932,1063300.0,7556955.0,86246.0,7470709.0,7645663.2260973165
20933,76607.4140625,7556765.5,86226.9140625,7470538.5,7645663.2260973165
20934,1140155.0,7557257.5,86882.2109375,7470375.5,7645663.2260973165
20935,2042859.375,7557139.0,86675.578125,7470463.5,7645663.2260973165
20936,2524879.25,7557146.0,86479.6171875,7470666.5,7645663.2260973165
20937,2505436.25,7557309.5,86499.0703125,7470810.5,7645663.2260973165
20938,1961527.875,7557114.0,86432.515625,7470681.5,7645663.2260973165
20939,816429.875,7557038.5,86515.609375,7470523.0,7645663.2260973165
20940,473741.75,7556899.0,86488.796875,7470410.0,7645943.485000556
20941,1297707.0,7556793.5,86304.28125,7470489.0,7645943.485000556
20942,1762829.625,7557027.0,86434.328125,7470592.5,7645943.485000556
20943,1786666.25,7557031.0,86303.5,7470727.5,7645943.485000556
20944,1287472.0,7556937.5,86210.359375,7470727.0,7645943.485000556
20945,548570.9375,7556795.0,86286.7578125,7470508.0,7645943.485000556
20946,203176.0625,7557030.5,86406.9296875,7470623.5,7645943.485000556
20947,837112.375,7556932.5,86442.28125,7470490.0,7645943.485000556
20948,1499029.25,7557081.5,86412.3125,7470669.0,7645943.485000556
20949,2327382.0,7557063.0,86214.171875,7470849.0,7645943.485000556
20950,3130519.25,7557441.5,86467.734375,7470974.0,7649449.535135461
20951,3381055.75,7557407.5,86376.15625,7471031.5,7649449.535135461
20952,2770141.25,7557312.0,86324.84375,7470987.0,7649449.535135461
20953,1358335.875,7557060.5,86608.0,7470452.5,7649449.535135461
20954,385615.5625,7556970.5,86581.4609375,7470389.0,7649449.535135461
20955,1628455.625,7557152.0,86655.6875,7470496.5,7649449.535135461
20956,2359670.5,7557167.5,86540.390625,7470627.0,7649449.535135461
20957,2400804.25,7557274.0,86369.015625,7470905.0,7649449.535135461
20958,1668953.0,7557140.5,86578.234375,7470562.5,7649449.535135461
20959,537824.125,7556936.0,86239.109375,7470697.0,7649449.535135461
20960,750564.6875,7556910.0,86541.953125,7470368.0,7649299.838612847
20961,1740510.0,7557148.5,86687.625,7470461.0,7649299.838612847
20962,2135479.75,7557018.5,86316.546875,7470702.0,7649299.838612847
20963,1859799.625,7556967.0,86381.8125,7470585.0,7649299.838612847
20964,1158035.25,7557069.0,86423.6953125,7470645.5,7649299.838612847
20965,241376.453125,7557006.5,86487.703125,7470519.0,7649299.838612847
20966,849185.625,7557026.0,86694.75,7470331.0,7649299.838612847
20967,1604628.75,7557048.5,86567.7109375,7470481.0,7649299.838612847
20968,2191998.5,7557045.5,86358.875,7470686.5,7649299.838612847
20969,2594876.0,7557280.5,86627.109375,7470653.5,7649299.838612847
20970,2620616.75,7557337.0,86432.7265625,7470904.5,7644805.566321137
20971,2158257.5,7557235.0,86556.578125,7470678.5,7644805.566321137
20972,1150966.0,7557130.0,86648.6796875,7470481.5,7644805.566321137
20973,203504.078125,7556985.5,86662.65625,7470323.0,7644805.566321137
20974,1317475.25,7556927.5,86492.625,7470435.0,7644805.566321137
20975,2141691.0,7557074.0,86552.453125,7470521.5,7644805.566321137
20976,2524117.0,7557246.0,86541.8359375,7470704.0,7644805.566321137
20977,2259079.75,7556900.0,86256.1484375,7470644.0,7644805.566321137
20978,1366725.25,7557060.5,86564.703125,7470496.0,7644805.566321137
20979,104931.9765625,7557015.5,86441.484375,7470574.0,7644805.566321137
20980,1159187.25,7556995.0,86491.75,7470503.5,7645241.712204693
20981,2025260.25,7557206.5,86474.28125,7470732.0,7645241.712204693
20982,2453295.75,7557172.5,86437.65625,7470735.0,7645241.712204693
20983,2369275.75,7557293.0,86662.28125,7470630.5,7645241.712204693
20984,1729614.625,7557093.5,86402.625,7470691.0,7645241.712204693
20985,657254.3125,7556882.0,86685.15625,7470197.0,7645241.712204693
20986,523979.75,7556966.5,86599.1875,7470367.5,7645241.712204693
20987,1449944.5,7557083.5,86553.96875,7470529.5,7645241.712204693
20988,1870071.0,7556818.5,86307.90625,7470510.5,7645241.712204693
20989,1869454.125,7557169.5,86743.453125,7470426.0,7645241.712204693
20990,1609887.875,7556866.0,86298.28125,7470567.5,7647491.662194958
20991,1092853.625,7556994.0,86469.3828125,7470524.5,7647491.662194958
20992,439641.1875,7556828.5,86495.046875,7470333.5,7647491.662194958
20993,170687.796875,7556620.5,85998.046875,7470622.5,7647491.662194958
20994,663852.8125,7556768.0,86369.25,7470398.5,7647491.662194958
20995,1240982.5,7556903.5,86347.8359375,7470555.5,7647491.662194958
20996,1831985.625,7557086.5,86343.46875,7470743.0,7647491.662194958
20997,2518647.25,7557022.0,86099.3984375,7470922.5,7647491.662194958
20998,3276591.0,7557719.0,86652.421875,7471066.5,7647491.662194958
20999,3351004.25,7557456.5,86573.5,7470883.0,7647491.662194958
21000,2282875.75,7557314.0,86837.90625,7470476.0,7647098.286746435
21001,547246.5625,7556838.0,86241.359375,7470596.5,7647098.286746435
21002,1224151.625,7557013.0,86386.390625,7470626.5,7647098.286746435
21003,2317661.0,7557157.0,86537.75,7470619.0,7647098.286746435
21004,2599172.25,7557246.0,86535.2109375,7470711.0,7647098.286746435
21005,2017828.75,7557247.0,86557.0625,7470690.0,7647098.286746435
21006,812504.6875,7557065.5,86688.6640625,7470377.0,7647098.286746435
21007,501216.5625,7556788.5,86262.8984375,7470525.5,7647098.286746435
21008,1282392.125,7557023.5,86662.9609375,7470360.5,7647098.286746435
21009,1547108.0,7557170.5,86724.703125,7470446.0,7647098.286746435
21010,1311484.125,7556910.5,86304.46875,7470606.0,7647393.177640607
21011,723410.9375,7556973.0,86531.859375,7470441.0,7647393.177640607
21012,100017.3984375,7557038.5,86683.8046875,7470354.5,7647393.177640607
21013,599414.1875,7556946.5,86533.65625,7470413.0,7647393.177640607
21014,1154292.0,7556756.5,86384.96875,7470371.5,7647393.177640607
21015,1651973.25,7557013.5,86538.0,7470475.5,7647393.177640607
21016,2212316.5,7557056.0,86356.9609375,7470699.0,7647393.177640607
21017,2662970.5,7557317.0,86431.859375,7470885.0,7647393.177640607
21018,2738438.0,7557111.5,86281.546875,7470830.0,7647393.177640607
21019,2436340.25,7557212.0,86449.3125,7470762.5,7647393.177640607
21020,1650949.375,7557165.5,86551.5390625,7470614.0,7647387.549951786
21021,327314.59375,7556739.0,86557.8046875,7470181.0,7647387.549951786
21022,1142325.0,7557112.5,86680.234375,7470432.5,7647387.549951786
21023,1976680.125,7557008.0,86342.6875,7470665.5,7647387.549951786
21024,2431176.75,7557187.5,86677.0234375,7470510.5,7647387.549951786
21025,2322036.0,7557259.5,86560.828125,7470698.5,7647387.549951786
21026,1485168.625,7556817.0,86477.609375,7470339.5,7647387.549951786
21027,367622.84375,7556837.0,86495.078125,7470342.0,7647387.549951786
21028,932944.125,7556970.0,86496.046875,7470474.0,7647387.549951786
21029,1822848.5,7557113.5,86507.234375,7470606.5,7647387.549951786
21030,2208345.0,7557306.5,86526.296875,7470780.0,7648636.33410096
21031,1870437.625,7556919.0,86296.234375,7470623.0,7648636.33410096
21032,1160774.75,7556815.0,86453.6171875,7470361.5,7648636.33410096
21033,410059.5625,7556801.5,86523.8984375,7470277.5,7648636.33410096
21034,688840.1875,7556964.5,86584.984375,7470379.5,7648636.33410096
21035,1251318.875,7557136.0,86778.078125,7470358.0,7648636.33410096
21036,1810413.25,7557084.0,86449.359375,7470634.5,7648636.33410096
21037,2265873.5,7557282.0,86662.796875,7470619.0,7648636.33410096
21038,2398255.5,7557264.5,86544.625,7470720.0,7648636.33410096
21039,2162328.5,7557217.0,86685.296875,7470531.5,7648636.33410096
21040,1547004.125,7557011.0,86588.921875,7470422.0,7647489.411119429
21041,772037.9375,7557061.0,86968.515625,7470092.5,7647489.411119429
21042,106820.7421875,7556724.0,86528.3125,7470195.5,7647489.411119429
21043,612862.0625,7556877.0,86404.03125,7470473.0,7647489.411119429
21044,1211383.125,7556870.0,86532.921875,7470337.0,7647489.411119429
21045,1962088.25,7557103.0,86667.75,7470435.5,7647489.411119429
21046,2601413.75,7557304.5,86532.0390625,7470772.5,7647489.411119429
21047,2861323.75,7557141.5,86440.671875,7470701.0,7647489.411119429
21048,2808323.0,7557285.5,86569.4765625,7470716.0,7647489.411119429
21049,2304299.5,7557187.5,86437.890625,7470749.5,7647489.411119429
21050,1295244.25,7556922.5,86296.9375,7470625.5,7648445.55544996
21051,185230.328125,7556762.0,86441.9609375,7470320.0,7648445.55544996
21052,873862.875,7556629.5,86113.015625,7470516.5,7648445.55544996
21053,1581561.625,7556915.0,86510.109375,7470405.0,7648445.55544996
21054,1982084.75,7557096.0,86470.9375,7470625.0,7648445.55544996
21055,1743925.125,7557052.0,86681.453125,7470370.5,7648445.55544996
21056,1049075.75,7556725.5,86382.0859375,7470343.5,7648445.55544996
21057,270530.15625,7556704.5,86518.953125,7470185.5,7648445.55544996
21058,571554.375,7556926.5,86469.9453125,7470456.5,7648445.55544996
21059,1233146.5,7556859.5,86426.578125,7470433.0,7648445.55544996
21060,1774463.5,7556866.0,86255.7265625,7470610.5,7649769.750629323
21061,2360045.5,7557102.0,86464.796875,7470637.0,7649769.750629323
21062,2753739.5,7557306.0,86466.765625,7470839.0,7649769.750629323
21063,2648920.5,7557158.0,86301.8203125,7470856.0,7649769.750629323
21064,2105495.5,7556934.5,86497.5859375,7470437.0,7649769.750629323
21065,1126582.125,7556798.0,86387.734375,7470410.5,7649769.750629323
21066,179461.09375,7556904.5,86622.90625,7470281.5,7649769.750629323
21067,1201504.0,7556660.5,86304.28125,7470356.0,7649769.750629323
21068,2002851.25,7556924.5,86483.796875,7470440.5,7649769.750629323
21069,2464600.5,7557125.0,86403.203125,7470722.0,7649769.750629323
21070,2389346.25,7557152.5,86248.09375,7470904.5,7645842.186601794
21071,1824878.0,7556986.5,86517.0,7470469.5,7645842.186601794
21072,863684.5625,7556604.0,86135.609375,7470468.5,7645842.186601794
21073,237604.6875,7556779.5,86393.9609375,7470385.5,7645842.186601794
21074,1068853.625,7556946.5,86422.96875,7470523.5,7645842.186601794
21075,1535771.125,7556941.0,86483.0,7470458.0,7645842.186601794
21076,1701918.75,7556793.5,86328.5,7470465.0,7645842.186601794
21077,1653132.625,7557065.0,86460.8203125,7470604.0,7645842.186601794
21078,1502105.875,7556888.5,86388.0625,7470500.5,7645842.186601794
21079,1335123.0,7556744.5,86312.59375,7470432.0,7645842.186601794
21080,1118621.25,7556925.0,86487.7109375,7470437.5,7648645.901171954
21081,892275.9375,7556929.0,86569.40625,7470359.5,7648645.901171954
21082,759001.625,7556820.5,86529.375,7470291.0,7648645.901171954
21083,762541.0,7556835.5,86391.734375,7470444.0,7648645.901171954
21084,947366.5625,7556738.0,86407.578125,7470330.5,7648645.901171954
21085,1395077.5,7556763.0,86427.984375,7470335.0,7648645.901171954
21086,2041203.125,7556953.0,86254.859375,7470698.0,7648645.901171954
21087,2740012.75,7556968.5,86239.5,7470729.0,7648645.901171954
21088,3258059.25,7557420.5,86570.625,7470850.0,7648645.901171954
21089,3203333.5,7557359.5,86602.9296875,7470756.5,7648645.901171954
21090,2429270.0,7557247.0,86418.7734375,7470828.0,7648768.584788232
21091,1032509.875,7556973.0,86620.40625,7470352.5,7648768.584788232
21092,455482.15625,7556833.0,86460.234375,7470373.0,7648768.584788232
21093,1393867.625,7556821.5,86256.921875,7470564.5,7648768.584788232
21094,1932738.0,7557054.0,86678.2265625,7470376.0,7648768.584788232
21095,1997429.25,7556736.0,86198.015625,7470538.0,7648768.584788232
21096,1763941.75,7556933.5,86575.8671875,7470357.5,7648768.584788232
21097,1558796.375,7556906.0,86478.625,7470427.5,7648768.584788232
21098,1303259.625,7556779.0,86296.4765625,7470482.5,7648768.584788232
21099,769603.5,7556777.0,86484.234375,7470293.0,7648768.584788232
21100,101072.2578125,7556744.5,86556.0,7470188.5,7647959.323135906
21101,663787.5625,7556647.5,86390.375,7470257.0,7647959.323135906
21102,1497156.375,7556932.0,86515.875,7470416.0,7647959.323135906
21103,2196895.0,7557034.0,86489.65625,7470544.5,7647959.323135906
21104,2630736.0,7557289.5,86698.1953125,7470591.5,7647959.323135906
21105,2753669.0,7557321.0,86624.75,7470696.5,7647959.323135906
21106,2287631.0,7556831.0,86267.96875,7470563.0,7647959.323135906
21107,1249638.625,7556800.0,86471.96875,7470328.0,7647959.323135906
21108,217392.734375,7556732.0,86286.703125,7470445.5,7647959.323135906
21109,894611.0625,7556766.5,86404.3515625,7470362.0,7647959.323135906
21110,1778461.5,7557034.0,86523.109375,7470511.0,7645704.870994585
21111,2344340.5,7556894.0,86112.515625,7470781.5,7645704.870994585
21112,2491981.0,7557115.5,86442.703125,7470673.0,7645704.870994585
21113,2350914.0,7557133.5,86652.21875,7470481.5,7645704.870994585
21114,1778558.125,7556977.0,86509.84375,7470467.0,7645704.870994585
21115,688352.4375,7556564.0,86115.375,7470448.5,7645704.870994585
21116,580784.4375,7556760.5,86439.90625,7470320.5,7645704.870994585
21117,1637024.125,7557091.5,86774.6875,7470317.0,7645704.870994585
21118,2375795.75,7556970.5,86197.46875,7470773.0,7645704.870994585
21119,2574760.5,7557055.0,86567.2890625,7470487.5,7645704.870994585
21120,2137521.25,7557033.5,86461.453125,7470572.0,7648278.975860885
21121,1098008.875,7557108.5,86775.7578125,7470332.5,7648278.975860885
21122,386948.59375,7556680.0,86378.625,7470301.5,7648278.975860885
21123,1485379.125,7556957.5,86407.21875,7470550.5,7648278.975860885
21124,2113204.5,7556986.5,86427.5703125,7470559.0,7648278.975860885
21125,2211387.0,7557215.5,86383.890625,7470831.5,7648278.975860885
21126,1844200.375,7556862.5,86334.4375,7470528.0,7648278.975860885
21127,1010580.625,7556860.5,86636.515625,7470224.0,7648278.975860885
21128,274475.4375,7557057.5,86891.15625,7470166.5,7648278.975860885
21129,1204113.0,7557077.5,86790.921875,7470286.5,7648278.975860885
21130,2144764.75,7557044.0,86610.359375,7470433.5,7650502.475713696
21131,2850678.75,7556872.5,86092.875,7470779.5,7650502.475713696
21132,3058186.25,7557298.5,86811.0625,7470487.5,7650502.475713696
21133,2495146.25,7557028.0,86516.125,7470512.0,7650502.475713696
21134,1240851.5,7556888.5,86561.03125,7470327.5,7650502.475713696
21135,300295.59375,7556669.0,86330.875,7470338.0,7650502.475713696
21136,1448511.75,7556944.0,86469.609375,7470474.5,7650502.475713696
21137,1839469.375,7556845.0,86135.90625,7470709.0,7650502.475713696
21138,1558672.375,7556860.0,86421.90625,7470438.0,7650502.475713696
21139,781223.25,7556507.0,86205.875,7470301.0,7650502.475713696
21140,195980.296875,7556732.0,86403.734375,7470328.5,7649411.266851484
21141,978786.75,7556984.0,86670.4375,7470313.5,7649411.266851484
21142,1643381.5,7556909.0,86553.8671875,7470355.0,7649411.266851484
21143,2261485.0,7557378.0,86967.953125,7470410.0,7649411.266851484
21144,2640028.5,7556995.0,86463.7890625,7470531.0,7649411.266851484
21145,2642601.5,7557049.5,86286.078125,7470763.5,7649411.266851484
21146,2211762.5,7556912.5,86413.6875,7470499.0,7649411.266851484
21147,1233987.125,7556770.5,86550.6328125,7470220.0,7649411.266851484
21148,109365.0234375,7556724.5,86458.53125,7470266.0,7649411.266851484
21149,1166182.25,7556938.5,86506.34375,7470432.0,7649411.266851484
21150,1990658.75,7556879.0,86414.859375,7470464.0,7645999.761888756
21151,2563933.5,7557140.0,86366.4921875,7470773.5,7645999.761888756
21152,2611966.25,7557055.0,86550.0625,7470505.0,7645999.761888756
21153,2100549.5,7556760.0,86311.515625,7470448.5,7645999.761888756
21154,1111042.125,7556916.5,86591.359375,7470325.0,7645999.761888756
21155,175161.90625,7556575.5,86476.671875,7470099.0,7645999.761888756
21156,1141769.375,7556949.5,86738.921875,7470210.5,7645999.761888756
21157,1688236.625,7556708.0,86233.8125,7470474.0,7645999.761888756
21158,1880459.875,7556798.0,86536.1171875,7470262.0,7645999.761888756
21159,1724229.25,7556813.5,86661.7265625,7470152.0,7645999.761888756
21160,1311811.25,7556724.0,86304.875,7470419.0,7648392.655175051
21161,699234.75,7556733.0,86371.46875,7470361.5,7648392.655175051
21162,153961.171875,7556547.5,86395.40625,7470152.0,7648392.655175051
21163,714823.125,7556730.5,86514.5390625,7470216.0,7648392.655175051
21164,1248407.0,7556717.5,86148.3203125,7470569.0,7648392.655175051
21165,1840769.875,7556739.5,86319.40625,7470420.0,7648392.655175051
21166,2410735.5,7556836.5,86481.34375,7470355.0,7648392.655175051
21167,2674220.75,7556889.5,86193.4375,7470696.0,7648392.655175051
21168,2613692.0,7556919.5,86122.0625,7470797.5,7648392.655175051
21169,2253613.75,7556755.5,86252.171875,7470503.5,7648392.655175051
21170,1435058.0,7556794.0,86625.578125,7470168.5,7647967.201900254
21171,339200.28125,7556728.5,86441.4609375,7470287.0,7647967.201900254
21172,701551.25,7556688.0,86548.578125,7470139.5,7647967.201900254
21173,1372522.125,7556872.5,86543.421875,7470329.0,7647967.201900254
21174,1917852.625,7557132.0,86707.0859375,7470425.0,7647967.201900254
21175,2409062.75,7556987.5,86332.625,7470655.0,7647967.201900254
21176,2595989.25,7556905.5,86536.9375,7470368.5,7647967.201900254
21177,2367089.75,7556943.5,86416.390625,7470527.0,7647967.201900254
21178,1635544.625,7556798.5,86408.40625,7470390.0,7647967.201900254
21179,487776.3125,7556828.0,86300.390625,7470527.5,7647967.201900254
21180,674726.75,7556532.0,86423.0625,7470109.0,7645997.510813229
21181,1537575.5,7556728.0,86356.1875,7470372.0,7645997.510813229
21182,2094587.0,7556772.5,86295.4375,7470477.0,7645997.510813229
21183,2161632.0,7557042.0,86689.8984375,7470352.0,7645997.510813229
21184,1737123.25,7556923.5,86462.7265625,7470461.0,7645997.510813229
21185,1090873.375,7556881.0,86645.9140625,7470235.0,7645997.510813229
21186,443144.75,7556605.5,86360.0234375,7470245.5,7645997.510813229
21187,382878.34375,7556639.0,86534.3125,7470104.5,7645997.510813229
21188,822087.9375,7556817.0,86481.25,7470335.5,7645997.510813229
21189,1445701.125,7556873.5,86637.96875,7470235.5,7645997.510813229
21190,2075146.75,7556803.0,86437.25,7470365.5,7648562.611377417
21191,2587587.0,7557062.0,86586.515625,7470475.5,7648562.611377417
21192,3004920.75,7557192.5,86585.671875,7470607.0,7648562.611377417
21193,2945498.25,7557155.0,86401.140625,7470754.0,7648562.611377417
21194,2142174.5,7556980.5,86607.765625,7470372.5,7648562.611377417
21195,744702.5,7556930.5,86683.859375,7470246.5,7648562.611377417
21196,913958.9375,7556621.0,86520.75,7470100.5,7648562.611377417
21197,1913783.25,7556869.0,86612.875,7470256.0,7648562.611377417
21198,2220662.25,7557082.5,86641.6640625,7470441.0,7648562.611377417
21199,1926474.75,7556881.0,86411.6640625,7470469.5,7648562.611377417
21200,1100503.5,7556753.5,86532.3515625,7470221.0,7646454.479145419
21201,186223.6875,7556642.5,86481.828125,7470160.5,7646454.479145419
21202,741875.1875,7556738.0,86629.078125,7470109.0,7646454.479145419
21203,1522396.25,7556843.0,86680.328125,7470162.5,7646454.479145419
21204,2137795.5,7556867.0,86543.3984375,7470323.5,7646454.479145419
21205,2495093.75,7556829.5,86517.4375,7470312.0,7646454.479145419
21206,2581167.5,7556941.0,86362.75,7470578.0,7646454.479145419
21207,2272747.5,7556971.0,86495.1953125,7470476.0,7646454.479145419
21208,1527889.625,7556732.0,86483.2109375,7470249.0,7646454.479145419
21209,494506.1875,7556648.5,86405.734375,7470243.0,7646454.479145419
21210,641620.6875,7556710.5,86337.8125,7470372.5,7647175.948852152
21211,1429002.5,7556659.0,86397.9765625,7470261.0,7647175.948852152
21212,1977711.75,7556942.5,86465.40625,7470477.0,7647175.948852152
21213,2245615.25,7556757.5,86306.5390625,7470451.0,7647175.948852152
21214,2218729.25,7556806.5,86423.375,7470383.0,7647175.948852152
21215,1811698.125,7556831.0,86459.7421875,7470371.5,7647175.948852152
21216,845663.0625,7556627.0,86214.1796875,7470413.0,7647175.948852152
21217,265127.78125,7556609.0,86502.0625,7470107.0,7647175.948852152
21218,1035158.3125,7556532.5,86174.625,7470358.0,7647175.948852152
21219,1668232.75,7556823.5,86492.5625,7470331.0,7647175.948852152
21220,2197605.25,7557000.5,86474.265625,7470526.0,7648025.729863983
21221,2442638.5,7556730.0,86238.015625,7470492.0,7648025.729863983
21222,2460629.25,7556911.0,86314.03125,7470597.0,7648025.729863983
21223,2231303.25,7556885.5,86423.65625,7470462.0,7648025.729863983
21224,1563150.0,7556682.0,86368.546875,7470313.5,7648025.729863983
21225,435395.1875,7556760.0,86648.625,7470111.5,7648025.729863983
21226,885090.1875,7556799.0,86623.234375,7470176.0,7648025.729863983
21227,2027373.75,7556738.0,86401.828125,7470336.0,7648025.729863983
21228,2786120.75,7557098.0,86707.390625,7470390.5,7648025.729863983
21229,2901055.5,7556997.5,86580.890625,7470416.5,7648025.729863983
21230,2322094.25,7556949.0,86485.1875,7470464.0,7647641.358717572
21231,1054806.5,7556722.5,86356.0078125,7470366.5,7647641.358717572
21232,614796.5,7556652.5,86459.7421875,7470193.0,7647641.358717572
21233,1944564.625,7556874.0,86263.671875,7470610.5,7647641.358717572
21234,2525529.5,7556881.0,86382.015625,7470499.0,7647641.358717572
21235,2299742.5,7556987.0,86586.125,7470401.0,7647641.358717572
21236,1317447.25,7556665.5,86449.8125,7470215.5,7647641.358717572
21237,86343.0,7556518.5,86461.234375,7470057.5,7647641.358717572
21238,1329965.625,7556809.0,86579.90625,7470229.0,7647641.358717572
21239,2108620.75,7556783.5,86381.90625,7470401.5,7647641.358717572
21240,2246741.75,7556847.5,86324.546875,7470523.0,7645839.935526267
21241,1794374.25,7556690.0,86244.84375,7470445.0,7645839.935526267
21242,913529.125,7556847.5,86644.453125,7470203.0,7645839.935526267
21243,175072.578125,7556453.5,86344.453125,7470109.0,7645839.935526267
21244,853379.9375,7556643.0,86576.3359375,7470066.5,7645839.935526267
21245,1165554.625,7556429.5,86131.578125,7470298.0,7645839.935526267
21246,1277577.5,7556436.0,86342.625,7470093.5,7645839.935526267
21247,1466563.75,7556518.5,86438.515625,7470080.0,7645839.935526267
